task,directive,feedback_loop,learning,none,not_classified,task_iteration,validation
plan and conduct special research projects in area of interest or expertise.,0.28,,0.20800000000000002,,0.072,0.44,
"plan and conduct teacher training programs and conferences dealing with new classroom procedures, instructional materials and equipment, and teaching aids.",0.35294117647058826,,,,0.09803921568627452,0.5490196078431373,
plan and coordinate advertising campaigns and sales promotions and prepare merchandise displays and advertising copy.,0.32786885245901637,,,,0.3442622950819672,0.32786885245901637,
"plan and coordinate the production of musical recordings, selecting music and directing performers.",,,,,1.0,,
plan and develop curricula and materials for training programs and conduct training.,0.5340909090909091,,,,0.10227272727272728,0.36363636363636365,
"plan and develop instructional methods and content for educational, vocational, or student activity programs.",0.5706666666666667,,0.07466666666666667,,0.05600000000000001,0.2986666666666667,
plan and develop new products and production processes.,,,,,1.0,,
"plan and develop pre-production ideas into outlines, scripts, story boards, and graphics, using own ideas or specifications of assignments.",0.6129032258064516,,,,0.3870967741935484,,
"plan and develop programs, agendas, budgets, and services according to customer requirements.",0.7222222222222221,,,,0.2777777777777778,,
plan and direct physical conditioning programs that will enable athletes to achieve maximum performance.,0.23,0.16,,,0.13,0.48,
"plan and direct research to characterize and compare the economic, demographic, health care, social, political, linguistic, and religious institutions of distinct cultural groups, communities, and organizations.",,,0.46808510638297884,,0.5319148936170213,,
plan and execute advertising policies and strategies for organizations.,0.2840909090909091,,0.25,,0.2159090909090909,0.25,
plan and execute medical care programs to aid in the mental and physical growth and development of children and adolescents.,,,0.6057692307692307,,0.3942307692307692,,
plan and follow the most efficient routes for delivering goods.,0.4,,0.08,,0.06545454545454546,0.45454545454545453,
plan and install upgrades of database management system software to enhance database performance.,0.2073170731707317,0.3536585365853659,0.3170731707317073,,0.12195121951219512,,
"plan and lead professional development activities for teachers, administrators, and support staff.",,,,,1.0,,
"plan and organize the acquisition, storage, and exhibition of collections and related materials, including the selection of exhibition themes and designs, and develop or install exhibit materials.",0.4558139534883721,,,,0.11162790697674421,0.4325581395348837,
"plan and prepare advertising and promotional material to increase sales of products or services, working with customers, company officials, sales departments, and advertising agencies.",0.3159294978383771,0.03890921183904224,0.035916195543731294,0.009311606252078483,,0.5819753907549052,0.017958097771865647
plan and prepare audio-visual teaching aids and methods for use in school systems.,,,,,1.0,,
plan and prepare grant proposals to request program funding.,,,,,0.4857142857142857,0.5142857142857142,
plan and price menu items.,0.7063197026022305,,,,0.05204460966542751,0.241635687732342,
"plan and promote career and employment-related programs and events, such as career planning presentations, work-experience programs, job fairs, and career workshops.",0.36,,,,0.04,0.6,
"plan and promote sporting events and social, cultural, and recreational activities.",,,,,1.0,,
"plan and schedule programming and event coverage, based on broadcast length, time availability, and other factors, such as community needs, ratings data, and viewer demographics.",,,,,1.0,,
"plan and schedule rehearsals and performances, and arrange details such as locations, accompanists, and instrumentalists.",,,,,1.0,,
"plan and supervise class projects, field trips, visits by guest speakers, or other experiential activities, and guide students in learning from those activities.",0.3703703703703704,,,,0.1111111111111111,0.5185185185185185,
"plan arrangement according to client's requirements, utilizing knowledge of design and properties of materials, or select appropriate standard design pattern.",,,,,1.0,,
plan crop activities based on factors such as crop maturity or weather conditions.,0.24468085106382978,,0.4148936170212766,,0.06382978723404255,0.2765957446808511,
"plan details such as framing, composition, camera movement, sound, and actor movement for each shot or scene.",0.7861842105263157,,,,0.03289473684210526,0.1809210526315789,
"plan layout and installation of electrical wiring, equipment, or fixtures, based on job specifications and local codes.",,,,,1.0,,
"plan menus or diets or guide individuals or families in food selection, preparation, or menu planning, based upon nutritional needs and established guidelines.",0.35201793721973096,0.04484304932735426,0.10538116591928252,,0.04260089686098654,0.4551569506726457,
"plan or adjust routes based on changing conditions, using computer equipment, global positioning systems (gps) equipment, or other navigation devices to minimize fuel consumption and carbon emissions.",,,,,0.4838709677419355,0.5161290322580645,
"plan or conduct basic genomic and biological research related to areas such as regulation of gene expression, protein interactions, metabolic networks, and nucleic acid or protein complexes.",,,0.4393939393939394,,0.2878787878787879,0.2727272727272727,
plan or conduct conferences dealing with the interpretation of religious ideas or convictions.,,,,,1.0,,
"plan or conduct market or public opinion research to test products or determine potential for product success, communicating results to client or management.",0.5428571428571428,,,,0.17142857142857143,0.2857142857142857,
"plan or develop research models, using knowledge of mathematical and statistical concepts.",0.32727272727272727,,0.21818181818181817,,0.14545454545454542,0.3090909090909091,
"plan or direct development or communication of programs to maintain favorable public or stockholder perceptions of an organization's accomplishments, agenda, or environmental responsibility.",0.35714285714285715,,,,0.14285714285714285,0.5,
plan or direct research studies related to life sciences.,,,,,1.0,,
plan or direct spa services and programs.,,,,,1.0,,
plan or execute animal nutrition or reproduction programs.,,,,,1.0,,
plan or implement improvements to internal or external logistics systems or processes.,,,,,1.0,,
